City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
327,sitka,57.0531,-135.33,3.9399999999999977,81,100,4.12,US,1699711296
328,nelson bay,-32.7167,152.15,22.03000000000003,88,6,4.02,AU,1699711430
329,colonia,50.9333,6.95,10.590000000000032,81,75,5.66,DE,1699711430
330,ebaye,8.7748,167.7392,27.010000000000048,89,40,6.69,MH,1699711431
331,pastos bons,-6.6017,-44.0767,35.60000000000002,27,31,3.75,BR,1699711431
332,kayangel,8.0823,134.7173,29.379999999999995,76,75,5.76,PW,1699711431
333,kill devil hills,36.0307,-75.676,14.430000000000007,71,40,6.17,US,1699711209
334,middletown,39.5151,-84.3983,4.930000000000007,88,0,3.09,US,1699710932
335,apiai,-24.5094,-48.8425,31.200000000000045,32,5,2.87,BR,1699711431
336,verkhnevilyuysk,63.4453,120.3167,-7.279999999999973,82,100,5.15,RU,1699711431
337,victoria,22.2855,114.1577,25.74000000000001,85,87,4.02,HK,1699711141
338,nyurba,63.2842,118.3319,-6.649999999999977,80,100,5.2,RU,1699711431
339,hasselt,50.9311,5.3378,9.900000000000034,83,51,5.36,BE,1699711432
340,kone,-21.0595,164.8658,19.260000000000048,80,30,1.67,NC,1699711432
341,urengoy,65.9667,78.3667,-4.949999999999989,95,100,3.46,RU,1699711432
342,tosno,59.54,30.8775,6.03000000000003,92,100,2.18,RU,1699711432
343,chita,52.0333,113.55,-11.060000000000002,79,14,3.0,RU,1699711432
344,ulladulla,-35.35,150.4667,18.200000000000045,87,100,3.68,AU,1699711432
345,pandan,14.0453,124.1694,27.210000000000036,81,51,5.4,PH,1699711432
346,bom sucesso,-21.0331,-44.7581,31.400000000000034,30,12,2.65,BR,1699711432
347,el fasher,13.6279,25.3494,32.879999999999995,19,60,1.22,SD,1699711432
348,shakhtinsk,49.71,72.5872,6.090000000000032,71,100,6.96,KZ,1699711433
349,ta`u,-14.2336,-169.5144,27.03000000000003,83,20,4.36,AS,1699711433
350,levuka,50.1834,-105.4011,-1.1599999999999682,80,3,4.07,CA,1699711433
351,kenai,60.5544,-151.2583,-2.169999999999959,98,100,1.54,US,1699711433
352,nadi,-17.8,177.4167,25.0,69,20,5.14,FJ,1699711433
353,berdigestyakh,62.0989,126.6992,-9.95999999999998,94,100,3.48,RU,1699711433
354,tateyama,34.9833,139.8667,12.830000000000041,74,100,6.97,JP,1699711433
355,kili,5.6439,169.1211,27.850000000000023,83,100,7.2,MH,1699711433
356,midvagur,62.0511,-7.1939,5.460000000000036,75,47,4.12,FO,1699711434
357,kerikeri,-35.2268,173.9474,9.260000000000048,86,97,1.94,NZ,1699711434
358,coahuayana de hidalgo,18.7,-103.6583,25.55000000000001,82,95,1.51,MX,1699711434
359,st. john's,47.5649,-52.7093,3.150000000000034,94,100,10.29,CA,1699711353
360,shimoda,34.6667,138.95,11.720000000000027,84,100,6.85,JP,1699711434
361,jieshi,22.8134,115.8257,22.370000000000005,82,33,8.85,CN,1699711434
362,dunedin,-45.8742,170.5036,10.78000000000003,87,59,1.88,NZ,1699711322
363,kapa'a,22.0752,-159.319,23.99000000000001,90,28,3.13,US,1699711434
364,vernon,50.2581,-119.2691,9.200000000000045,63,100,2.57,CA,1699711206
365,nikol'sk,53.7189,46.0712,2.990000000000009,90,17,1.84,RU,1699711435
366,boca do acre,-8.7522,-67.3978,36.25,40,6,0.36,BR,1699711378
367,isangel,-19.55,169.2667,22.640000000000043,71,97,6.9,VU,1699711435
368,touros,-5.1989,-35.4608,30.02000000000004,53,1,7.17,BR,1699711236
369,bikaner,28.0167,73.3,23.82000000000005,34,0,3.13,IN,1699711435
370,arraial do cabo,-22.9661,-42.0278,27.980000000000018,74,0,3.6,BR,1699711435
371,peniche,39.3558,-9.3811,21.160000000000025,80,100,6.61,PT,1699711363
372,sakleshpur,12.9667,75.7833,19.920000000000016,67,23,2.24,IN,1699711435
373,suva,-18.1416,178.4415,24.710000000000036,78,75,4.12,FJ,1699711435
374,kyabram,-36.3167,145.05,13.260000000000048,69,2,6.04,AU,1699711435
375,kruisfontein,-34.0033,24.7314,20.430000000000007,56,0,10.64,ZA,1699711436
376,sechura,-5.5569,-80.8222,22.58000000000004,67,40,4.53,PE,1699711436
377,sinop,41.7711,34.8709,17.840000000000032,48,100,4.69,TR,1699711436
378,minas de marcona,-15.2119,-75.1103,16.78000000000003,79,85,4.53,PE,1699711436
379,nanma,36.1817,118.1583,0.3100000000000023,65,6,1.78,CN,1699711394
380,yuxi,24.355,102.5422,14.57000000000005,80,0,0.71,CN,1699711436
381,callao,-12.0667,-77.15,23.730000000000018,77,75,4.63,PE,1699711394
382,poxoreo,-15.8372,-54.3892,38.68000000000001,22,24,3.84,BR,1699711377
383,naze,28.3667,129.4833,18.510000000000048,69,91,5.57,JP,1699711436
384,figuig (centre),32.1089,-1.2286,25.55000000000001,25,0,3.47,MA,1699711436
385,tazacorte,28.629,-17.9293,25.08000000000004,75,75,4.12,ES,1699711437
386,baku,40.3777,49.892,17.03000000000003,72,75,7.2,AZ,1699711350
387,richards bay,-28.783,32.0377,32.19,52,77,7.75,ZA,1699711437
388,sao miguel do araguaia,-13.275,-50.1628,37.89000000000004,26,18,2.03,BR,1699711437
389,ibarreta,-25.2144,-59.8585,40.19,24,81,7.78,AR,1699711437
390,dudinka,69.4058,86.1778,-12.17999999999995,97,100,2.71,RU,1699711437
391,mili,6.0815,171.735,27.55000000000001,83,100,5.58,MH,1699711437
392,frontera,26.9333,-101.45,11.860000000000014,87,100,0.0,MX,1699711437
393,kavaratti,10.5669,72.642,29.08000000000004,74,88,4.0,IN,1699711437
394,minzhu,43.7286,127.3447,-13.329999999999984,98,17,0.89,CN,1699711438
395,sassandra,4.95,-6.0833,27.77000000000004,82,33,3.47,CI,1699711438
396,juneau,58.3019,-134.4197,5.0,95,100,4.12,US,1699711172
397,jurmala,56.968,23.7704,6.100000000000023,93,40,2.06,LV,1699711439
398,kantharalak,14.6406,104.6499,27.760000000000048,100,76,1.19,TH,1699711439
399,zhangjiakou,40.81,114.8794,-6.9599999999999795,54,6,5.94,CN,1699711245
400,turinskaya sloboda,57.6232,64.3858,3.0600000000000023,97,100,2.2,RU,1699711440
401,itaituba,-4.2761,-55.9836,32.09000000000003,62,20,4.12,BR,1699711149
402,arkhangel'sk,64.5401,40.5433,0.6299999999999955,98,99,1.97,RU,1699711440
403,new plymouth,-39.0667,174.0833,8.510000000000048,80,19,3.46,NZ,1699711440
404,fortuna,40.5982,-124.1573,7.510000000000048,97,75,0.0,US,1699711229
405,plastun,44.7561,136.2939,-7.089999999999975,60,0,3.13,RU,1699711440
406,beau vallon,-20.4189,57.6953,25.120000000000005,94,75,2.57,MU,1699711441
407,shakawe,-18.3667,21.85,37.870000000000005,13,43,4.27,BW,1699711441
408,hopelchen,19.7667,-89.85,25.110000000000014,91,75,2.12,MX,1699711441
409,mbuji-mayi,-6.15,23.6,29.83000000000004,56,100,0.93,CD,1699711441
410,murudeshwara,14.0943,74.4845,28.220000000000027,69,43,0.63,IN,1699711441
411,berezovyy,51.6667,135.7,-8.319999999999993,74,93,0.69,RU,1699711441
412,okhotsk,59.3833,143.3,-17.619999999999976,84,10,9.17,RU,1699711442
413,shitanjing,39.2342,106.3439,-5.569999999999993,17,0,2.2,CN,1699711442
414,santiago de cao,-7.9589,-79.2392,19.07000000000005,88,75,4.12,PE,1699711442
415,malpica,43.3228,-8.8105,19.629999999999995,72,100,9.81,ES,1699711442
416,paita,-5.0892,-81.1144,21.470000000000027,73,72,5.04,PE,1699711443
417,akjoujt,19.6969,-14.4164,35.160000000000025,12,4,4.96,MR,1699711443
418,aykhal,66.0,111.5,-13.979999999999961,90,79,2.74,RU,1699711443
419,yulinshi,38.2906,109.7494,-3.339999999999975,22,0,5.79,CN,1699711444
420,gulf shores,30.246,-87.7008,20.75,82,100,2.57,US,1699711444
421,revda,56.801,59.9303,1.6800000000000068,99,100,1.46,RU,1699711444
422,floro,61.5996,5.0328,5.980000000000018,61,52,2.06,NO,1699711444
423,hwaseong-si,37.2068,126.8169,1.9399999999999977,51,11,6.42,KR,1699711444
424,guapiles,10.2159,-83.7866,27.629999999999995,99,100,0.75,CR,1699711168
425,byerazino,53.8391,28.9879,5.980000000000018,90,100,4.84,BY,1699711445
426,quatre cocos,-20.2078,57.7625,25.05000000000001,69,94,1.3,MU,1699711446
427,khanty-mansiysk,61.0042,69.0019,1.0600000000000023,100,75,3.13,RU,1699711260
428,sola,-13.8833,167.55,26.08000000000004,83,100,12.52,VU,1699711446
429,la penita de jaltomba,21.0333,-105.25,26.610000000000014,77,100,1.22,MX,1699711447
430,sakaiminato,35.55,133.2333,10.990000000000009,100,75,2.57,JP,1699711447
431,nova vas,45.7717,14.5058,9.270000000000039,95,92,1.13,SI,1699711447
432,bel ombre,-4.6167,55.4167,29.910000000000025,74,20,4.12,SC,1699711447
433,kavieng,-2.5744,150.7967,27.890000000000043,79,100,4.71,PG,1699711447
434,visby,57.6409,18.296,8.120000000000005,93,75,1.54,SE,1699711447
435,flin flon,54.7682,-101.865,-3.089999999999975,93,75,5.66,CA,1699711399
436,pankrushikha,53.8319,80.3406,2.590000000000032,96,100,3.71,RU,1699711448
437,aguas formosas,-17.0822,-40.9358,34.74000000000001,28,1,1.95,BR,1699711178
438,tabou,4.423,-7.3528,27.439999999999998,81,47,4.36,CI,1699711448
439,cotonou,6.3654,2.4183,31.99000000000001,70,40,6.17,BJ,1699711448
440,mahibadhoo,3.7833,72.9667,28.439999999999998,72,95,3.06,MV,1699711448
441,salinopolis,-0.6136,-47.3561,29.180000000000007,67,96,6.91,BR,1699711448
442,vadso,70.0744,29.7487,-3.909999999999968,86,20,4.12,NO,1699711449
443,funadhoo,6.15,73.2667,28.560000000000002,73,93,2.33,MV,1699711449
444,bubaque,11.2833,-15.8333,27.939999999999998,50,40,0.87,GW,1699711449
445,mount gambier,-37.8333,140.7667,6.300000000000011,98,2,0.83,AU,1699711266
446,anse la raye,13.9333,-61.0333,28.83000000000004,77,40,4.63,LC,1699711449
447,port-vila,-17.7338,168.3219,22.78000000000003,88,75,2.57,VU,1699711319
448,lubao,14.9167,120.55,28.840000000000032,78,92,2.33,PH,1699711449
449,rundu,-17.9333,19.7667,34.79000000000002,21,79,5.19,NA,1699711450
450,sanchursk,56.9413,47.2499,2.7800000000000296,67,68,3.02,RU,1699711450
451,north battleford,52.7834,-108.2847,-3.659999999999968,93,0,5.66,CA,1699711450
452,calingasta,-31.3308,-69.4078,25.850000000000023,4,0,9.2,AR,1699711450
453,burang,30.25,81.1667,-4.310000000000002,91,44,0.84,CN,1699711450
454,ola,59.5833,151.2833,-17.70999999999998,84,2,6.29,RU,1699711450
455,leh,34.1667,77.5833,2.090000000000032,46,8,0.2,IN,1699711450
456,puerto colombia,10.9878,-74.9547,29.05000000000001,72,60,2.08,CO,1699711450
457,tura,25.5198,90.2201,19.600000000000023,90,1,1.39,IN,1699711450
458,kolonia town,6.964,158.206,28.689999999999998,73,100,3.27,FM,1699711451
459,sinnar,13.5691,33.5672,35.51000000000005,25,67,3.09,SD,1699711451
460,vize,41.5725,27.7658,17.02000000000004,79,86,10.7,TR,1699711451
461,buulobarde,3.8538,45.5674,24.54000000000002,88,100,7.6,SO,1699711451
462,ts'alenjikha,42.6044,42.0682,15.490000000000009,55,84,2.69,GE,1699711451
463,igarka,67.4667,86.5833,-9.21999999999997,95,100,5.67,RU,1699711452
464,tual,-5.6667,132.75,28.120000000000005,79,90,4.56,ID,1699711452
465,al muwayh,22.4333,41.7583,26.49000000000001,23,8,6.08,SA,1699711452
466,las khorey,11.1595,48.1967,28.129999999999995,76,100,5.88,SO,1699711452
467,darwin,-12.4611,130.8418,27.99000000000001,79,40,0.51,AU,1699711452
468,howard springs,-12.497,131.047,27.950000000000045,85,35,1.12,AU,1699711452
469,luena,-11.7833,19.9167,28.760000000000048,37,100,3.15,AO,1699711452
470,ebon,4.582,168.6964,26.02000000000004,89,100,7.12,MH,1699711453
471,kendari,-3.945,122.4989,25.450000000000045,85,80,0.65,ID,1699711453
472,burutu,5.3509,5.5076,30.100000000000023,67,74,4.87,NG,1699711453
473,mejit,10.2753,170.8646,27.53000000000003,84,100,7.76,MH,1699711453
474,susuman,62.7833,148.1667,-31.95999999999998,99,80,0.22,RU,1699711453
475,ocean city,39.2776,-74.5746,7.210000000000036,86,100,2.24,US,1699711399
476,nikki,9.9401,3.2108,36.39000000000004,21,76,1.52,BJ,1699711453
477,solapur,17.6833,75.9167,27.08000000000004,45,100,4.95,IN,1699711453
478,beyneu,45.3167,55.2,7.920000000000016,63,6,6.34,KZ,1699711454
479,anloga,5.7947,0.8973,28.99000000000001,74,91,6.53,GH,1699711454
480,el bayadh,33.6832,1.0193,18.629999999999995,42,0,8.86,DZ,1699711454
481,saint croix,17.7397,-64.7388,28.310000000000002,77,100,4.02,VI,1699711454
482,argo,37.6333,22.7333,20.99000000000001,58,96,4.75,GR,1699711454
483,valparaiso,-33.0393,-71.6273,16.930000000000007,71,100,1.51,CL,1699711352
484,mosjoen,65.836,13.1908,3.0600000000000023,51,0,4.12,NO,1699711455
485,luanda,-8.8368,13.2343,28.0,74,75,3.6,AO,1699711455
486,coracao de jesus,-16.6853,-44.365,33.78000000000003,22,1,2.68,BR,1699711455
487,sedalia,38.7045,-93.2283,5.180000000000007,75,0,4.63,US,1699711455
488,sao desiderio,-12.3633,-44.9733,35.55000000000001,22,5,3.7,BR,1699711455
489,tokar,18.4254,37.729,30.760000000000048,57,52,6.6,SD,1699711222
490,fort st. john,56.2499,-120.8529,0.9399999999999977,69,40,6.69,CA,1699711199
491,hailin,44.5833,129.4167,-17.72999999999999,96,40,1.51,CN,1699711456
492,leo,11.1,-2.1,35.27000000000004,29,88,0.69,BF,1699711456
493,arauca,7.0847,-70.7591,21.980000000000018,100,75,1.03,CO,1699711456
494,ilijas,43.9508,18.2708,11.25,81,75,6.17,BA,1699711456
495,titahari,26.6667,87.2833,21.689999999999998,57,0,2.07,NP,1699711456
496,new norfolk,-42.7826,147.0587,8.720000000000027,87,47,1.47,AU,1699711456
497,roma,43.2128,-75.4557,2.830000000000041,76,100,3.09,US,1699711457
498,magong,23.5654,119.5863,23.75,81,80,14.78,TW,1699711457
499,nantucket,41.2835,-70.0995,11.060000000000002,59,0,6.69,US,1699711399
500,sheki,41.1919,47.1706,11.360000000000014,63,41,1.44,AZ,1699711457
501,cabo san lucas,22.8909,-109.9124,24.730000000000018,77,0,1.34,MX,1699711335
502,alesund,62.4723,6.1549,6.720000000000027,71,0,2.06,NO,1699711458
503,filadelfia,39.9523,-75.1638,8.340000000000032,89,79,0.45,US,1699711382
504,lorengau,-2.0226,147.2712,26.939999999999998,83,96,3.52,PG,1699711458
505,jianshui,23.6363,102.8264,17.680000000000007,79,40,0.72,CN,1699711458
506,olot,42.181,2.4901,18.99000000000001,43,99,0.45,ES,1699711458
507,smara,26.7384,-11.6719,31.129999999999995,16,0,1.99,EH,1699711458
508,acapulco de juarez,16.8634,-99.8901,26.74000000000001,81,98,1.29,MX,1699711458
509,mora,11.0461,14.1401,37.03000000000003,15,95,3.57,CM,1699711459
510,fada,9.5667,8.3,34.420000000000016,18,21,2.22,NG,1699711459
511,nacaome,13.5361,-87.4875,30.129999999999995,80,64,0.83,HN,1699711459
512,kalocsa,46.5264,18.9858,7.270000000000039,84,100,7.79,HU,1699711394
513,hobyo,5.3505,48.5268,26.920000000000016,78,100,1.9,SO,1699711459
514,kandyagash,49.4744,57.4233,3.3799999999999955,90,100,8.59,KZ,1699711460
515,vicuna,-30.0319,-70.7081,24.32000000000005,36,0,3.22,CL,1699711460
516,selkirk,50.1436,-96.8845,-1.919999999999959,93,8,1.34,CA,1699711247
517,misratah,32.3754,15.0925,23.640000000000043,65,1,5.73,LY,1699711460
518,cartagena,10.3997,-75.5144,29.79000000000002,89,20,2.06,CO,1699711230
519,pariaman,-0.619,100.12,25.03000000000003,88,79,1.13,ID,1699711461
520,inarajan village,13.2736,144.7484,28.33000000000004,87,78,8.18,GU,1699711461
521,dhidhdhoo,6.8833,73.1,28.0,76,100,2.96,MV,1699711461
522,petrolina,-9.3986,-40.5008,29.03000000000003,45,0,5.66,BR,1699711202
523,ciudad sabinas hidalgo,26.5,-100.1667,14.580000000000041,81,100,1.77,MX,1699711461
524,jinghong,21.991,100.7341,24.680000000000007,73,98,0.54,CN,1699711461
525,ilomantsi,62.6716,30.9328,0.9399999999999977,97,100,4.08,FI,1699711461
526,cova figueira,14.8905,-24.2934,23.25,69,70,4.51,CV,1699711461
527,aguadulce,8.25,-80.55,28.82000000000005,93,100,3.26,PA,1699711462
528,glace bay,46.1969,-59.957,6.090000000000032,74,65,4.02,CA,1699711462
529,santa marta,11.2408,-74.199,28.03000000000003,89,40,4.63,CO,1699711271
530,kharan,28.5833,65.4167,21.53000000000003,14,0,1.45,PK,1699711462
531,chinsali,-10.5414,32.0816,31.650000000000034,25,100,4.61,ZM,1699711463
532,sao joao da barra,-21.6403,-41.0511,31.05000000000001,72,6,4.37,BR,1699711397
533,paso de carrasco,-34.8603,-56.0522,24.08000000000004,78,20,7.2,UY,1699711463
534,khandyga,62.6667,135.6,-27.44999999999999,99,100,1.37,RU,1699711463
535,gryazovets,58.88,40.2525,2.330000000000041,94,100,3.12,RU,1699711463
536,cockburn town,21.4612,-71.1419,27.99000000000001,75,5,10.47,TC,1699711464
537,lobujya,27.95,86.8167,-12.579999999999984,69,46,0.99,NP,1699711464
538,greymouth,-42.4667,171.2,13.78000000000003,78,2,4.96,NZ,1699711251
539,murzuq,25.9155,13.9184,29.25,16,0,1.28,LY,1699711464
540,northam,51.0333,-4.2167,12.010000000000048,78,100,3.03,GB,1699711464
541,zhumysker,49.3333,49.4,6.28000000000003,67,0,3.17,KZ,1699711464
542,kasongo,-4.45,26.6667,25.200000000000045,74,99,1.49,CD,1699711464
543,kangding,30.0513,101.9603,8.170000000000016,95,96,2.48,CN,1699711465
544,al kharijah,25.4514,30.5464,33.879999999999995,28,100,0.31,EG,1699711465
545,lamu,-2.2717,40.902,29.120000000000005,75,96,3.52,KE,1699711465
546,mount pearl,47.5166,-52.7813,2.6899999999999977,93,100,10.29,CA,1699711465
547,trashi yangtse,27.6116,91.498,11.410000000000025,86,49,0.15,BT,1699711466
548,gambiran satu,-8.3939,114.1464,24.340000000000032,93,59,0.93,ID,1699711466
549,quartu sant'elena,39.2419,9.1839,18.370000000000005,76,40,3.09,IT,1699711172
550,sanctuary point,-35.1114,150.629,20.420000000000016,90,100,4.97,AU,1699711466
551,tashtagol,52.7657,87.8894,-1.42999999999995,99,100,0.9,RU,1699711466
552,harnai,30.1005,67.9374,18.24000000000001,34,0,0.88,PK,1699711466
553,peace river,56.2501,-117.286,2.170000000000016,64,100,1.54,CA,1699711375
554,chifeng,42.2683,118.9636,-9.759999999999991,80,9,1.78,CN,1699711467
555,holly,42.792,-83.6277,3.740000000000009,91,9,0.89,US,1699711467
556,bafra,41.5678,35.9069,22.910000000000025,48,100,1.64,TR,1699711467
557,nema,57.5067,50.5011,-0.5699999999999932,79,33,1.43,RU,1699711467
558,caetes,-8.7731,-36.6225,29.32000000000005,30,55,4.97,BR,1699711467
559,maindargi,17.4667,76.3,26.700000000000045,43,49,4.71,IN,1699711467
560,timimoun,29.2639,0.231,28.210000000000036,23,0,1.03,DZ,1699711468
561,marsh harbour,26.5412,-77.0636,26.29000000000002,75,1,5.98,BS,1699711468
